account_id,customer_id,account_type,open_date,balance,branch
501078,1725,Salary,2024-05-04,59897,Pune-Central
502123,2423,Salary,2024-05-06,362422,Hyderabad-Main
500935,1626,Salary,2024-05-06,383537,Unknown
500481,1311,Salary,2024-05-06,332860,Bangalore-Main
500784,1524,Salary,2024-05-08,173905,Hyderabad-South
500754,1503,Salary,2024-05-09,90218,Mumbai-West
501926,2298,Salary,2024-05-09,207356,Pune-Central
500692,1456,Salary,2024-05-10,168295,Hyderabad-Main
500357,1231,Salary,2024-05-11,319834,Pune-Main
500236,1149,Salary,2024-05-12,18372,Mumbai-West
501313,1881,Salary,2024-05-17,268340,Pune-Central
502708,2805,Salary,2024-05-18,413173,Unknown
502581,2720,Salary,2024-05-19,407981,Delhi-North
501966,2322,Salary,2024-05-23,22935,Chennai-North
502423,2622,Salary,2024-05-23,469487,Bangalore-East
501892,2273,Salary,2024-05-23,462670,Delhi-Main
501691,2131,Salary,2024-05-24,60543,Hyderabad-Main
502099,2408,Salary,2024-05-24,114122,Chennai-North
501375,1921,Salary,2024-05-25,38211,Unknown
502136,2432,Salary,2024-05-28,81808,Mumbai-West
501301,1874,Salary,2024-05-29,162212,Mumbai-Main
501101,1740,Salary,2024-05-31,304802,Bangalore-Main
502368,2586,Salary,2024-05-31,275482,Mumbai-Main
501082,1727,Salary,2024-06-01,449452,Hyderabad-South
502293,2537,Salary,2024-06-03,295313,Mumbai-West
502238,2502,Salary,2024-06-03,325622,Pune-Main
501241,1834,Salary,2024-06-04,427767,Unknown
502568,2713,Salary,2024-06-06,217051,Chennai-North
502354,2576,Salary,2024-06-08,482294,Hyderabad-South
501063,1713,Salary,2024-06-09,231994,Bangalore-East
501841,2236,Salary,2024-06-15,86263,Unknown
502443,2635,Salary,2024-06-18,478627,Pune-Main
500154,1094,Salary,2024-06-18,238537,Unknown
500869,1580,Salary,2024-06-20,166713,Delhi-Main
500659,1433,Salary,2024-06-22,243438,Chennai-North
502000,2341,Salary,2024-06-24,339468,Chennai-Main
501685,2127,Salary,2024-06-27,481668,Hyderabad-South
500428,1277,Salary,2024-06-27,137868,Chennai-Main
500380,1246,Salary,2024-06-29,485733,Delhi-North
500860,1576,Salary,2024-07-06,441426,Delhi-Main
501337,1896,Salary,2024-07-06,44276,Mumbai-West
502520,2682,Salary,2024-07-08,361120,Hyderabad-South
502157,2448,Salary,2024-07-10,416575,Delhi-Main
502253,2511,Salary,2024-07-11,112099,Bangalore-Main
501418,1948,Salary,2024-07-12,313562,Mumbai-West
501762,2181,Salary,2024-07-13,196132,Mumbai-West
501944,2311,Salary,2024-07-14,189551,Chennai-Main
500864,1578,Salary,2024-07-14,424652,Bangalore-Main
501940,2309,Salary,2024-07-16,8765,Mumbai-Main
500750,1500,Salary,2024-07-16,184573,Pune-Main
500790,1527,Salary,2024-07-18,9192,Delhi-North
502192,2472,Salary,2024-07-19,404202,Hyderabad-South
501047,1701,Salary,2024-07-21,327439,Chennai-North
501454,1973,Salary,2024-07-22,276188,Unknown
502306,2546,Salary,2024-07-22,300794,Chennai-Main
501566,2053,Salary,2024-07-25,7310,Chennai-Main
500450,1291,Salary,2024-07-27,177261,Hyderabad-South
501137,1764,Salary,2024-07-27,82331,Bangalore-Main
501616,2086,Salary,2024-07-28,185028,Hyderabad-South
500312,1200,Salary,2024-07-28,238390,Pune-Main
502768,2850,Salary,2024-07-29,133335,Delhi-North
502364,2583,Salary,2024-07-29,190433,Unknown
500231,1146,Salary,2024-08-01,494839,Mumbai-Main
502549,2700,Salary,2024-08-03,15016,Bangalore-Main
502292,2536,Salary,2024-08-03,76188,Hyderabad-South
502339,2565,Salary,2024-08-06,42047,Pune-Central
502614,2743,Salary,2024-08-08,143626,Chennai-North
502242,2504,Salary,2024-08-09,292537,Chennai-Main
502488,2661,Salary,2024-08-10,311641,Hyderabad-South
501668,2117,Salary,2024-08-10,470346,Mumbai-Main
502815,2878,Salary,2024-08-12,84878,Hyderabad-South
501646,2104,Salary,2024-08-13,361696,Delhi-Main
500553,1366,Salary,2024-08-17,392850,Mumbai-West
501357,1909,Salary,2024-08-19,440595,Chennai-North
502205,2481,Salary,2024-08-19,104166,Mumbai-Main
502962,2976,Salary,2024-08-20,159971,Bangalore-Main
500999,1664,Salary,2024-08-24,410689,Pune-Central
500800,1536,Salary,2024-08-25,477729,Chennai-Main
502392,2602,Salary,2024-08-27,254904,Unknown
502515,2679,Salary,2024-08-28,33590,Hyderabad-Main
500691,1455,Salary,2024-08-28,1565,Bangalore-Main
502687,2793,Salary,2024-08-29,310846,Chennai-North
500944,1631,Salary,2024-08-29,168337,Unknown
500350,1225,Salary,2024-08-30,127222,Unknown
501982,2332,Salary,2024-09-01,137704,Pune-Central
502410,2614,Salary,2024-09-01,286470,Chennai-Main
502483,2658,Salary,2024-09-01,258124,Pune-Central
501509,2012,Salary,2024-09-02,125836,Unknown
502665,2779,Salary,2024-09-03,374804,Pune-Main
500609,1403,Salary,2024-09-05,59012,Delhi-Main
501016,1677,Salary,2024-09-06,11593,Pune-Main
500094,1059,Salary,2024-09-09,313727,Unknown
502124,2424,Salary,2024-09-10,163267,Chennai-North
502896,2933,Salary,2024-09-12,309497,Pune-Central
500445,1288,Salary,2024-09-15,245311,Chennai-Main
500275,1176,Salary,2024-09-15,126809,Pune-Main
500850,1569,Salary,2024-09-17,280151,Pune-Main
502646,2766,Salary,2024-09-19,374075,Bangalore-Main
501632,2095,Salary,2024-09-20,325213,Bangalore-Main
500326,1209,Salary,2024-09-20,181086,Mumbai-West
500642,1424,Salary,2024-09-20,283046,Mumbai-West
502460,2645,Salary,2024-09-26,226866,Mumbai-Main
500286,1184,Salary,2024-09-27,447133,Pune-Main
500028,1019,Salary,2024-09-27,329094,Chennai-North
502090,2402,Salary,2024-10-01,49158,Bangalore-Main
500289,1186,Salary,2024-10-03,218903,Bangalore-Main
501522,2021,Salary,2024-10-03,397512,Delhi-North
501251,1841,Salary,2024-10-05,446630,Delhi-Main
502350,2573,Salary,2024-10-05,493718,Delhi-Main
501330,1892,Salary,2024-10-06,374319,Mumbai-Main
502754,2839,Salary,2024-10-07,167586,Mumbai-West
500458,1297,Salary,2024-10-07,187382,Bangalore-Main
500597,1395,Salary,2024-10-08,75142,Unknown
501097,1737,Salary,2024-10-10,27494,Hyderabad-Main
500110,1068,Salary,2024-10-13,143966,Hyderabad-South
501394,1934,Salary,2024-10-14,191397,Unknown
502121,2422,Salary,2024-10-17,76685,Hyderabad-Main
500911,1610,Salary,2024-10-18,126702,Delhi-Main
500437,1282,Salary,2024-10-19,37111,Mumbai-West
500614,1407,Salary,2024-10-20,196202,Unknown
500127,1079,Salary,2024-10-22,96492,Hyderabad-Main
500739,1493,Salary,2024-10-22,232871,Delhi-Main
501333,1894,Salary,2024-10-24,259895,Chennai-North
500661,1434,Salary,2024-10-29,189330,Bangalore-East
502243,2504,Salary,2024-10-31,39628,Chennai-Main
500756,1504,Salary,2024-11-03,421549,Hyderabad-South
502872,2918,Salary,2024-11-04,52984,Hyderabad-South
502860,2910,Salary,2024-11-04,337257,Delhi-North
500797,1533,Salary,2024-11-05,379092,Hyderabad-South
501698,2137,Salary,2024-11-07,318289,Chennai-North
501797,2204,Salary,2024-11-14,491711,Unknown
502262,2517,Salary,2024-11-17,454135,Mumbai-West
500772,1514,Salary,2024-11-19,401312,Mumbai-West
502357,2579,Salary,2024-11-22,488582,Unknown
500678,1447,Salary,2024-11-24,177402,Pune-Central
500161,1099,Salary,2024-11-24,406976,Chennai-North
500461,1299,Salary,2024-12-02,44314,Chennai-North
500304,1194,Salary,2024-12-04,125355,Chennai-North
502467,2649,Salary,2024-12-05,223470,Pune-Central
501295,1870,Salary,2024-12-07,91361,Hyderabad-South
501512,2015,Salary,2024-12-08,124294,Mumbai-West
500644,1425,Salary,2024-12-10,284902,Delhi-North
502446,2636,Salary,2024-12-18,133403,Chennai-Main
500724,1482,Salary,2024-12-19,136479,Pune-Central
501949,2313,Salary,2024-12-22,152248,Hyderabad-South
502674,2785,Salary,2024-12-23,111488,Pune-Central
501180,1793,Salary,2024-12-24,269144,Bangalore-Main
500548,1362,Salary,2024-12-28,327705,Hyderabad-South
502298,2540,Salary,2024-12-28,151875,Unknown
501525,2023,Salary,2024-12-29,56753,Unknown
502711,2808,Salary,2024-12-29,275741,Pune-Central
500899,1601,Salary,2024-12-31,272938,Mumbai-West
500577,1381,Salary,2025-01-01,407259,Mumbai-West
501666,2115,Salary,2025-01-03,433331,Bangalore-East
500829,1557,Salary,2025-01-04,138350,Delhi-Main
501179,1793,Salary,2025-01-06,389471,Bangalore-Main
500056,1036,Salary,2025-01-07,160575,Chennai-North
501307,1877,Salary,2025-01-07,112883,Mumbai-West
500328,1211,Salary,2025-01-08,260802,Mumbai-West
502029,2361,Salary,2025-01-11,331736,Hyderabad-South
501345,1901,Salary,2025-01-14,447943,Delhi-North
501067,1716,Salary,2025-01-14,49052,Unknown
501726,2159,Salary,2025-01-15,202720,Bangalore-East
502503,2671,Salary,2025-01-16,336541,Pune-Central
501090,1732,Salary,2025-01-17,450603,Pune-Central
501673,2120,Salary,2025-01-18,491333,Pune-Central
501498,2004,Salary,2025-01-19,153774,Hyderabad-South
501005,1670,Salary,2025-01-19,430473,Unknown
500885,1590,Salary,2025-01-20,59223,Mumbai-Main
501859,2249,Salary,2025-01-22,220892,Delhi-Main
502116,2420,Salary,2025-01-23,132616,Hyderabad-Main
500498,1323,Salary,2025-01-23,103445,Hyderabad-Main
501359,1910,Salary,2025-01-29,379465,Bangalore-Main
502079,2393,Salary,2025-01-29,143928,Mumbai-West
501811,2215,Salary,2025-01-30,144305,Pune-Main
502329,2560,Salary,2025-02-01,42484,Bangalore-Main
500528,1346,Salary,2025-02-04,116300,Mumbai-Main
500226,1143,Salary,2025-02-05,316768,Pune-Central
502468,2649,Salary,2025-02-08,420213,Unknown
501531,2027,Salary,2025-02-08,339279,Hyderabad-Main
501019,1680,Salary,2025-02-08,289000,Delhi-Main
501227,1824,Salary,2025-02-09,465689,Bangalore-Main
500298,1191,Salary,2025-02-13,446288,Chennai-North
500159,1098,Salary,2025-02-18,323932,Bangalore-Main
501136,1763,Salary,2025-02-20,182532,Bangalore-East
502032,2362,Salary,2025-02-21,267522,Delhi-North
500831,1559,Salary,2025-02-22,66251,Chennai-Main
500915,1613,Salary,2025-02-24,248131,Bangalore-Main
502492,2663,Salary,2025-02-24,394676,Delhi-Main
501193,1802,Salary,2025-02-25,68411,Hyderabad-South
501096,1736,Salary,2025-03-02,121422,Delhi-North
501687,2128,Salary,2025-03-02,394976,Hyderabad-South
502701,2801,Salary,2025-03-05,281634,Chennai-Main
500946,1632,Salary,2025-03-11,99759,Chennai-Main
501645,2103,Salary,2025-03-12,368414,Chennai-North
501872,2259,Salary,2025-03-12,47584,Pune-Main
500401,1261,Salary,2025-03-12,204940,Hyderabad-Main
502876,2921,Salary,2025-03-13,236308,Hyderabad-South
501718,2152,Salary,2025-03-14,303318,Chennai-North
502405,2612,Salary,2025-03-15,25860,Bangalore-East
500799,1535,Salary,2025-03-16,141730,Chennai-Main
500576,1381,Salary,2025-03-17,313256,Mumbai-West
501327,1891,Salary,2025-03-17,149409,Hyderabad-Main
500560,1371,Salary,2025-03-19,249644,Delhi-North
502605,2737,Salary,2025-03-19,480214,Bangalore-Main
501783,2193,Salary,2025-03-19,188054,Mumbai-West
502372,2588,Salary,2025-03-21,450303,Hyderabad-Main
502802,2871,Salary,2025-03-21,212908,Delhi-North
501676,2121,Salary,2025-03-24,250187,Bangalore-Main
500387,1251,Salary,2025-03-25,361085,Delhi-North
501028,1686,Salary,2025-04-02,138774,Hyderabad-Main
501829,2228,Salary,2025-04-03,266143,Delhi-North
502260,2516,Salary,2025-04-04,225837,Unknown
502721,2816,Salary,2025-04-04,101022,Bangalore-Main
501102,1740,Salary,2025-04-06,121104,Bangalore-East
500507,1329,Salary,2025-04-06,490431,Mumbai-Main
502796,2868,Salary,2025-04-06,372524,Delhi-North
500540,1356,Salary,2025-04-08,237823,Delhi-Main
500031,1020,Salary,2025-04-08,371176,Pune-Main
502927,2954,Salary,2025-04-08,381374,Chennai-North
500377,1245,Salary,2025-04-10,268239,Delhi-North
500282,1181,Salary,2025-04-10,118611,Delhi-Main
502119,2421,Salary,2025-04-11,492800,Mumbai-West
500643,1425,Salary,2025-04-12,213874,Delhi-Main
502786,2862,Salary,2025-04-16,50062,Bangalore-Main
501819,2221,Salary,2025-04-17,477455,Chennai-Main
500858,1575,Salary,2025-04-21,345091,Hyderabad-Main
500931,1623,Salary,2025-04-22,205444,Delhi-North
502381,2594,Salary,2025-04-25,253599,Hyderabad-Main
501221,1820,Salary,2025-04-26,321476,Chennai-North
500658,1432,Salary,2025-04-26,482159,Pune-Central
502846,2899,Salary,2025-04-27,186733,Delhi-North
502679,2788,Salary,2025-05-04,107818,Delhi-North
502616,2745,Salary,2025-05-06,32943,Delhi-Main
501809,2214,Salary,2025-05-11,329710,Chennai-North
502480,2656,Salary,2025-05-17,65347,Mumbai-Main
501714,2149,Salary,2025-05-18,18889,Delhi-Main
502562,2709,Salary,2025-05-20,17385,Bangalore-Main
501296,1871,Salary,2025-05-22,226795,Pune-Main
502071,2388,Salary,2025-05-22,445750,Bangalore-East
501260,1847,Salary,2025-05-26,424922,Pune-Main
502534,2691,Salary,2025-05-26,463579,Pune-Main
500061,1039,Salary,2025-05-26,7401,Mumbai-Main
500191,1120,Salary,2025-05-27,26287,Hyderabad-South
501392,1933,Salary,2025-05-31,273160,Hyderabad-Main
502223,2492,Salary,2025-06-01,343669,Mumbai-Main
502524,2685,Salary,2025-06-05,159576,Delhi-North
502138,2433,Salary,2025-06-06,494847,Chennai-North
500320,1204,Salary,2025-06-08,36870,Delhi-Main
501936,2305,Salary,2025-06-08,493913,Delhi-North
500117,1073,Salary,2025-06-09,395748,Pune-Main
502283,2529,Salary,2025-06-12,2774,Chennai-North
500103,1065,Salary,2025-06-12,345843,Mumbai-West
500846,1567,Salary,2025-06-18,410698,Chennai-North
500376,1244,Salary,2025-06-18,33095,Hyderabad-South
501805,2210,Salary,2025-06-22,363352,Delhi-Main
500068,1045,Salary,2025-06-24,279078,Bangalore-East
501971,2325,Salary,2025-06-29,12865,Mumbai-Main
500525,1343,Salary,2025-07-02,216914,Bangalore-Main
502310,2548,Salary,2025-07-03,223961,Bangalore-East
501270,1853,Salary,2025-07-04,43811,Unknown
501774,2189,Salary,2025-07-05,160753,Pune-Central
502923,2952,Salary,2025-07-06,366850,Bangalore-Main
500653,1430,Salary,2025-07-09,260267,Chennai-North
501024,1682,Salary,2025-07-11,397761,Bangalore-Main
500584,1386,Salary,2025-07-12,195952,Pune-Central
500261,1167,Salary,2025-07-13,151865,Mumbai-West
500330,1212,Salary,2025-07-13,248712,Hyderabad-South
502836,2893,Salary,2025-07-17,60183,Delhi-North
501526,2023,Salary,2025-07-17,150823,Pune-Main
501400,1937,Salary,2025-07-17,367924,Unknown
500391,1253,Salary,2025-07-19,29548,Unknown
501857,2248,Salary,2025-07-19,166324,Mumbai-West
501682,2125,Salary,2025-07-23,240123,Pune-Central
500227,1144,Salary,2025-07-28,171079,Mumbai-West
502445,2636,Salary,2025-07-28,39919,Chennai-Main
500174,1107,Salary,2025-07-30,96793,Delhi-Main
502300,2542,Salary,2025-07-30,440158,Bangalore-Main
502220,2490,Salary,2025-08-01,215282,Delhi-North
500372,1242,Salary,2025-08-01,473416,Unknown
501991,2336,Salary,2025-08-02,83169,Delhi-Main
501984,2333,Salary,2025-08-03,343248,Pune-Central
500076,1049,Salary,2025-08-04,59453,Mumbai-Main
502854,2905,Salary,2025-08-06,9612,Chennai-North
500073,1047,Salary,2025-08-08,324512,Bangalore-Main
501285,1864,Salary,2025-08-12,174517,Pune-Main
501279,1860,Salary,2025-08-13,208955,Pune-Main
500214,1134,Salary,2025-08-14,98608,Pune-Central
500852,1570,Salary,2025-08-15,275395,Chennai-North
502312,2550,Salary,2025-08-19,361814,Pune-Central
502470,2651,Salary,2025-08-20,482598,Pune-Central
501838,2234,Salary,2025-08-22,37327,Hyderabad-Main
501605,2079,Salary,2025-08-23,45826,Mumbai-Main
502770,2851,Salary,2025-08-23,158774,Unknown
501382,1927,Salary,2025-08-28,155715,Chennai-Main
501300,1873,Salary,2025-08-28,444784,Pune-Central
500366,1238,Salary,2025-08-29,276238,Bangalore-East
501025,1683,Salary,2025-08-29,352447,Delhi-North
501836,2233,Salary,2025-08-30,95126,Bangalore-Main
500293,1188,Salary,2025-08-31,387301,Chennai-North
500771,1513,Salary,2025-09-06,71223,Pune-Central
501435,1959,Salary,2025-09-14,494009,Delhi-North
501540,2034,Salary,2025-09-17,266645,Chennai-North
500622,1412,Salary,2025-09-22,146769,Bangalore-Main
500211,1132,Salary,2025-09-23,412390,Hyderabad-Main
500581,1384,Salary,2025-09-24,332105,Hyderabad-Main
501716,2150,Salary,2025-09-24,91720,Pune-Main
500832,1559,Salary,2025-09-27,189305,Chennai-North
502271,2522,Salary,2025-09-27,396918,Chennai-Main
502626,2753,Salary,2025-10-03,437619,Delhi-Main
501636,2097,Salary,2025-10-05,340101,Delhi-Main
502336,2563,Salary,2025-10-10,88772,Mumbai-Main
501167,1784,Salary,2025-10-10,139307,Hyderabad-Main
502894,2932,Salary,2025-10-13,232023,Unknown
501577,2060,Salary,2025-10-13,410347,Bangalore-Main
501095,1735,Salary,2025-10-14,116418,Chennai-Main
501915,2289,Salary,2025-10-15,498122,Mumbai-West
501071,1719,Salary,2025-10-16,301577,Mumbai-West
502434,2629,Salary,2025-10-16,314521,Bangalore-East
500951,1635,Salary,2025-10-16,485179,Delhi-North
500452,1293,Salary,2025-10-16,150056,Chennai-North
501738,2168,Salary,2025-10-17,254457,Bangalore-Main
502857,2907,Salary,2025-10-18,258889,Unknown
502936,2960,Salary,2025-10-18,54383,Hyderabad-South
501505,2009,Salary,2025-10-18,369924,Mumbai-Main
502979,2987,Salary,2025-10-18,491264,Mumbai-West
500587,1388,Salary,2025-10-27,325038,Hyderabad-South
502005,2345,Salary,2025-10-27,112454,Chennai-Main
500920,1616,Salary,2025-10-29,382228,Hyderabad-South
500435,1281,Salary,2025-11-01,178311,Mumbai-Main
501292,1868,Salary,2025-11-01,144548,Delhi-North
501544,2038,Salary,2025-11-02,266513,Bangalore-East
502655,2773,Salary,2025-11-05,134965,Hyderabad-South
501626,2092,Salary,2025-11-08,266819,Mumbai-Main
500666,1438,Salary,2025-11-09,302344,Hyderabad-Main
501747,2172,Salary,2025-11-10,492296,Bangalore-East
501599,2075,Salary,2025-11-14,84867,Mumbai-Main
502296,2539,Salary,2025-11-17,253492,Chennai-North
500424,1275,Salary,2025-11-18,403076,Unknown
501440,1962,Salary,2025-11-18,169830,Chennai-Main
502297,2540,Salary,2025-11-23,269053,Bangalore-Main
500036,1023,Salary,2025-11-25,355813,Delhi-North
502510,2676,Salary,2025-11-29,258258,Chennai-North
501530,2027,Salary,2025-11-30,49733,Hyderabad-South
501592,2070,Salary,2025-11-30,294414,Hyderabad-Main
501393,1933,Salary,2025-12-04,142999,Hyderabad-South
500856,1574,Salary,2025-12-04,72235,Delhi-North
500402,1262,Salary,2025-12-05,390255,Unknown
502606,2737,Salary,2025-12-05,175177,Bangalore-Main
501283,1863,Salary,2025-12-06,367780,Mumbai-Main
501147,1771,Salary,2025-12-07,171982,Pune-Central
501793,2200,Salary,2025-12-08,304786,Unknown
500552,1365,Salary,2025-12-18,134931,Delhi-North
500091,1058,Salary,2025-12-19,173983,Bangalore-Main
502579,2719,Salary,2025-12-19,373972,Pune-Main
501513,2015,Salary,2025-12-22,282694,Mumbai-Main
502677,2787,Salary,2025-12-25,351150,Pune-Main
500063,1040,Salary,2025-12-25,406629,Delhi-Main
501898,2278,Salary,2025-12-26,383663,Hyderabad-Main
502996,2997,Salary,2025-12-28,250054,Delhi-Main
501041,1695,Salary,2025-12-29,50267,Mumbai-West
502998,2998,Fixed Deposit,2024-01-09,8201,Delhi-North
502535,2691,Fixed Deposit,2024-01-12,168381,Pune-Central
500807,1541,Fixed Deposit,2024-01-16,381081,Bangalore-Main
501198,1805,Fixed Deposit,2024-01-18,367441,Pune-Central
502525,2685,Fixed Deposit,2024-01-20,436881,Delhi-North
500680,1448,Fixed Deposit,2024-01-20,173007,Bangalore-Main
502983,2989,Fixed Deposit,2024-01-20,325041,Pune-Central
501587,2067,Fixed Deposit,2024-01-21,11629,Mumbai-West
502043,2369,Fixed Deposit,2024-01-23,312866,Unknown
501423,1952,Fixed Deposit,2024-01-24,488881,Pune-Main
502129,2428,Fixed Deposit,2024-01-29,94941,Mumbai-Main
501042,1696,Fixed Deposit,2024-01-31,250383,Mumbai-Main
500456,1295,Fixed Deposit,2024-01-31,272921,Pune-Central
502234,2499,Fixed Deposit,2024-02-02,352792,Pune-Central
500257,1163,Fixed Deposit,2024-02-02,256066,Pune-Central
500169,1104,Fixed Deposit,2024-02-05,189235,Bangalore-Main
500513,1333,Fixed Deposit,2024-02-07,159991,Chennai-Main
501209,1812,Fixed Deposit,2024-02-08,16501,Pune-Main
501194,1803,Fixed Deposit,2024-02-09,170614,Hyderabad-Main
502479,2656,Fixed Deposit,2024-02-13,255721,Mumbai-Main
501847,2241,Fixed Deposit,2024-02-13,171359,Pune-Main
502748,2835,Fixed Deposit,2024-02-13,388979,Bangalore-Main
500787,1526,Fixed Deposit,2024-02-13,57315,Mumbai-Main
502089,2401,Fixed Deposit,2024-02-15,256123,Bangalore-Main
501851,2244,Fixed Deposit,2024-02-18,234751,Pune-Central
501589,2068,Fixed Deposit,2024-02-19,260887,Bangalore-Main
501169,1786,Fixed Deposit,2024-02-20,363452,Hyderabad-South
500209,1130,Fixed Deposit,2024-02-22,111349,Hyderabad-South
501812,2216,Fixed Deposit,2024-02-24,489326,Bangalore-East
502128,2427,Fixed Deposit,2024-02-25,195890,Unknown
502180,2464,Fixed Deposit,2024-02-26,52780,Delhi-North
502926,2953,Fixed Deposit,2024-02-27,275983,Mumbai-Main
502812,2876,Fixed Deposit,2024-02-29,456370,Hyderabad-Main
500738,1493,Fixed Deposit,2024-02-29,99027,Unknown
501706,2143,Fixed Deposit,2024-03-02,6741,Hyderabad-Main
502267,2520,Fixed Deposit,2024-03-02,415903,Delhi-Main
502664,2778,Fixed Deposit,2024-03-04,162306,Bangalore-East
501891,2273,Fixed Deposit,2024-03-07,93689,Delhi-Main
501073,1721,Fixed Deposit,2024-03-10,482041,Hyderabad-South
502574,2716,Fixed Deposit,2024-03-15,404341,Hyderabad-South
502886,2927,Fixed Deposit,2024-03-17,44375,Delhi-North
500090,1057,Fixed Deposit,2024-03-17,457622,Delhi-Main
502592,2728,Fixed Deposit,2024-03-17,296451,Unknown
500530,1348,Fixed Deposit,2024-03-18,264407,Hyderabad-Main
502169,2456,Fixed Deposit,2024-03-18,136104,Chennai-Main
502322,2556,Fixed Deposit,2024-03-19,388463,Hyderabad-South
502899,2935,Fixed Deposit,2024-03-21,164465,Mumbai-West
500116,1072,Fixed Deposit,2024-03-26,176219,Hyderabad-South
500176,1109,Fixed Deposit,2024-03-27,302855,Pune-Main
501465,1980,Fixed Deposit,2024-03-28,254455,Hyderabad-Main
500820,1550,Fixed Deposit,2024-03-31,73850,Bangalore-East
501746,2172,Fixed Deposit,2024-04-02,346644,Bangalore-East
502245,2506,Fixed Deposit,2024-04-03,94748,Delhi-North
501460,1977,Fixed Deposit,2024-04-05,448951,Mumbai-West
502257,2514,Fixed Deposit,2024-04-07,367993,Unknown
500664,1436,Fixed Deposit,2024-04-12,124095,Chennai-Main
501138,1764,Fixed Deposit,2024-04-12,163560,Bangalore-Main
501528,2025,Fixed Deposit,2024-04-13,76108,Bangalore-East
500098,1061,Fixed Deposit,2024-04-16,323603,Delhi-Main
501742,2170,Fixed Deposit,2024-04-18,180077,Mumbai-West
501957,2317,Fixed Deposit,2024-04-19,103476,Pune-Central
501385,1928,Fixed Deposit,2024-04-19,475573,Chennai-Main
501448,1968,Fixed Deposit,2024-04-20,76894,Chennai-North
501549,2041,Fixed Deposit,2024-04-21,63440,Delhi-Main
500480,1311,Fixed Deposit,2024-04-22,175717,Bangalore-East
502431,2627,Fixed Deposit,2024-04-23,256238,Chennai-North
501569,2055,Fixed Deposit,2024-04-23,457780,Delhi-Main
501909,2285,Fixed Deposit,2024-04-25,484754,Pune-Central
500342,1221,Fixed Deposit,2024-04-25,377475,Bangalore-East
502696,2798,Fixed Deposit,2024-04-26,310226,Mumbai-West
501846,2241,Fixed Deposit,2024-04-27,373674,Pune-Main
502811,2876,Fixed Deposit,2024-04-27,359504,Hyderabad-Main
500987,1656,Fixed Deposit,2024-04-28,498609,Hyderabad-Main
501821,2223,Fixed Deposit,2024-05-03,15588,Delhi-North
501658,2111,Fixed Deposit,2024-05-03,391880,Pune-Central
502250,2510,Fixed Deposit,2024-05-04,373413,Mumbai-Main
501947,2312,Fixed Deposit,2024-05-06,120290,Delhi-Main
501559,2048,Fixed Deposit,2024-05-07,394172,Delhi-Main
501052,1705,Fixed Deposit,2024-05-08,83071,Delhi-Main
501475,1987,Fixed Deposit,2024-05-08,14127,Mumbai-Main
502847,2900,Fixed Deposit,2024-05-10,260092,Chennai-Main
500142,1087,Fixed Deposit,2024-05-12,107895,Bangalore-Main
502104,2411,Fixed Deposit,2024-05-12,83188,Bangalore-East
500005,1004,Fixed Deposit,2024-05-14,124787,Mumbai-Main
502583,2722,Fixed Deposit,2024-05-16,331965,Pune-Central
502163,2451,Fixed Deposit,2024-05-18,49759,Chennai-North
502615,2744,Fixed Deposit,2024-05-19,227442,Chennai-North
501866,2254,Fixed Deposit,2024-05-23,448348,Pune-Main
502554,2704,Fixed Deposit,2024-05-27,385508,Mumbai-Main
500510,1331,Fixed Deposit,2024-05-29,146615,Unknown
502307,2547,Fixed Deposit,2024-05-30,404398,Chennai-North
501173,1789,Fixed Deposit,2024-06-02,125770,Unknown
500868,1580,Fixed Deposit,2024-06-03,330839,Delhi-North
500413,1268,Fixed Deposit,2024-06-06,219208,Mumbai-West
502352,2575,Fixed Deposit,2024-06-10,199947,Mumbai-West
502331,2561,Fixed Deposit,2024-06-11,266779,Mumbai-Main
501064,1714,Fixed Deposit,2024-06-16,367690,Hyderabad-Main
501828,2228,Fixed Deposit,2024-06-17,488577,Delhi-Main
501869,2256,Fixed Deposit,2024-06-23,444486,Chennai-North
502340,2566,Fixed Deposit,2024-06-24,336486,Hyderabad-South
500875,1585,Fixed Deposit,2024-06-24,210002,Pune-Main
500210,1131,Fixed Deposit,2024-06-24,317757,Pune-Central
502009,2348,Fixed Deposit,2024-06-27,446256,Bangalore-Main
501778,2191,Fixed Deposit,2024-06-29,230753,Pune-Central
502317,2553,Fixed Deposit,2024-06-30,325849,Pune-Central
502952,2969,Fixed Deposit,2024-06-30,164884,Unknown
501670,2118,Fixed Deposit,2024-07-01,175513,Mumbai-West
500785,1525,Fixed Deposit,2024-07-02,345535,Chennai-North
500194,1122,Fixed Deposit,2024-07-03,254991,Pune-Central
502657,2774,Fixed Deposit,2024-07-06,288932,Chennai-North
500265,1169,Fixed Deposit,2024-07-07,409589,Mumbai-Main
500202,1127,Fixed Deposit,2024-07-12,468902,Mumbai-West
502921,2950,Fixed Deposit,2024-07-12,48498,Chennai-Main
501654,2109,Fixed Deposit,2024-07-14,159096,Chennai-North
502725,2818,Fixed Deposit,2024-07-14,443265,Bangalore-East
501962,2320,Fixed Deposit,2024-07-15,401201,Chennai-Main
500613,1406,Fixed Deposit,2024-07-16,169384,Hyderabad-South
501958,2318,Fixed Deposit,2024-07-16,285414,Mumbai-West
502997,2998,Fixed Deposit,2024-07-19,103271,Delhi-Main
500165,1102,Fixed Deposit,2024-07-19,27024,Pune-Main
