transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,merchant_category
7771,500791,2024-12-30,03:34:59 PM,Deposit,25201,331798,Shopping
7802,502871,2024-12-31,03:38:36 PM,Deposit,4422,167713,Shopping
6443,502939,2025-01-08,12:52:16 PM,Deposit,15398,483000,Shopping
3542,502572,2025-01-09,07:05:52 AM,Deposit,35327,37604,Shopping
9455,501446,2025-01-10,06:55:44 PM,Deposit,10510,314718,Shopping
9504,500189,2025-01-11,07:00:52 PM,Deposit,42644,117004,Shopping
8692,502407,2025-01-15,05:19:45 PM,Deposit,38066,427782,Shopping
10927,502715,2025-01-15,09:47:47 PM,Deposit,46736,310434,Shopping
5360,502255,2025-01-19,10:43:39 AM,Deposit,4232,350047,Shopping
1362,500823,2025-01-21,02:42:39 AM,Deposit,22332,309718,Shopping
2290,500683,2025-01-23,04:33:30 AM,Deposit,32050,90413,Shopping
3771,501877,2025-01-27,07:31:35 AM,Deposit,42102,124784,Shopping
9631,500354,2025-01-27,07:15:40 PM,Deposit,17514,294793,Shopping
9563,500048,2025-01-29,07:08:25 PM,Deposit,38396,223153,Shopping
6354,502673,2025-01-30,12:40:14 PM,Deposit,29224,473327,Shopping
5839,502838,2025-02-01,11:41:47 AM,Deposit,38189,252114,Shopping
2393,500119,2025-02-02,04:45:07 AM,Deposit,33458,124300,Shopping
1066,502032,2025-02-03,02:05:47 AM,Deposit,13414,219666,Shopping
3554,501064,2025-02-03,07:08:08 AM,Deposit,559,251509,Shopping
594,501794,2025-02-04,01:10:33 AM,Deposit,44238,470717,Shopping
10808,500432,2025-02-04,09:33:22 PM,Deposit,27271,48543,Shopping
2488,502369,2025-02-07,04:58:08 AM,Deposit,12486,10522,Shopping
4694,502474,2025-02-08,09:19:21 AM,Deposit,46862,104401,Shopping
10634,501620,2025-02-08,09:12:35 PM,Deposit,30905,84618,Shopping
5973,501261,2025-02-15,11:54:55 AM,Deposit,4253,301022,Shopping
2153,500975,2025-02-16,04:16:17 AM,Deposit,15051,487179,Shopping
10442,501101,2025-02-17,08:50:55 PM,Deposit,8324,415239,Shopping
11019,502924,2025-02-17,09:58:26 PM,Deposit,39841,4073,Shopping
1734,500560,2025-02-22,03:29:13 AM,Deposit,10520,91272,Shopping
4556,502455,2025-02-22,09:03:43 AM,Deposit,4807,228863,Shopping
7959,501658,2025-02-26,03:57:26 PM,Deposit,33535,415724,Shopping
10501,501938,2025-02-26,08:57:30 PM,Deposit,5772,327351,Shopping
2142,500247,2025-02-27,04:15:08 AM,Deposit,14209,38397,Shopping
10457,500414,2025-03-06,08:53:01 PM,Deposit,4484,448676,Shopping
899,502751,2025-03-10,01:46:54 AM,Deposit,27071,217761,Shopping
11151,500411,2025-03-10,10:12:20 PM,Deposit,28053,321955,Shopping
4078,501664,2025-03-11,08:06:01 AM,Deposit,13808,348723,Shopping
4146,502801,2025-03-12,08:13:55 AM,Deposit,7020,86894,Shopping
2449,501665,2025-03-21,04:54:03 AM,Deposit,2286,3964,Shopping
5497,501384,2025-03-21,11:01:46 AM,Deposit,34319,413019,Shopping
8073,500135,2025-03-21,04:09:39 PM,Deposit,48169,384336,Shopping
9616,501994,2025-03-21,07:14:22 PM,Deposit,18395,196264,Shopping
3777,500668,2025-03-23,07:32:17 AM,Deposit,48614,448653,Shopping
491,501718,2025-03-24,12:56:55 AM,Deposit,43493,382975,Shopping
9048,502361,2025-03-24,06:05:24 PM,Deposit,33474,114800,Shopping
4389,501971,2025-03-28,08:42:00 AM,Deposit,13529,453172,Shopping
9682,501721,2025-03-29,07:21:12 PM,Deposit,14158,485569,Shopping
11610,500067,2025-03-29,11:08:37 PM,Deposit,6957,416758,Shopping
3914,501151,2025-03-31,07:46:52 AM,Deposit,9815,195476,Shopping
11356,500142,2025-04-02,10:37:31 PM,Deposit,46991,402846,Shopping
4572,500930,2025-04-03,09:05:42 AM,Deposit,12889,82523,Shopping
5285,502013,2025-04-04,10:33:24 AM,Deposit,14715,163703,Shopping
11533,500528,2025-04-04,11:00:10 PM,Deposit,36133,128834,Shopping
9671,502652,2025-04-07,07:19:29 PM,Deposit,45780,259909,Shopping
4512,501398,2025-04-12,08:58:25 AM,Deposit,18320,333844,Shopping
3377,502839,2025-04-13,06:46:26 AM,Deposit,15619,99593,Shopping
10449,502822,2025-04-14,08:51:39 PM,Deposit,40562,237574,Shopping
11923,502126,2025-04-15,11:51:37 PM,Deposit,16162,212161,Shopping
6053,502782,2025-04-18,12:03:35 PM,Deposit,14264,244467,Shopping
385,501023,2025-04-19,12:42:49 AM,Deposit,38836,113898,Shopping
6768,502291,2025-04-20,01:31:15 PM,Deposit,2247,274843,Shopping
10777,502772,2025-04-24,09:29:52 PM,Deposit,18786,260312,Shopping
8863,500303,2025-04-26,05:39:51 PM,Deposit,21675,11869,Shopping
8758,500232,2025-04-27,05:28:07 PM,Deposit,3559,388855,Shopping
2124,500533,2025-04-28,04:12:59 AM,Deposit,10376,49372,Shopping
3421,500262,2025-04-28,06:52:24 AM,Deposit,15856,54699,Shopping
599,500894,2025-05-02,01:11:27 AM,Deposit,24480,484637,Shopping
4049,500396,2025-05-05,08:03:08 AM,Deposit,37718,3693,Shopping
11687,500812,2025-05-10,11:18:55 PM,Deposit,48736,122413,Shopping
4320,502050,2025-05-13,08:33:26 AM,Deposit,45571,341726,Shopping
6019,501405,2025-05-18,11:59:57 AM,Deposit,39987,210150,Shopping
3330,502467,2025-05-24,06:39:43 AM,Deposit,13615,175387,Shopping
4654,502309,2025-05-24,09:14:41 AM,Deposit,39866,139065,Shopping
6490,502148,2025-05-29,12:57:30 PM,Deposit,18799,180785,Shopping
5796,500576,2025-05-30,11:35:53 AM,Deposit,46175,314699,Shopping
6106,500208,2025-06-02,12:09:28 PM,Deposit,2525,107575,Shopping
2358,501903,2025-06-04,04:41:09 AM,Deposit,6710,436871,Shopping
4211,502338,2025-06-04,08:20:26 AM,Deposit,30974,40625,Shopping
11951,500439,2025-06-04,11:54:07 PM,Deposit,49478,33766,Shopping
3989,501188,2025-06-05,07:55:41 AM,Deposit,30967,324394,Shopping
6740,502208,2025-06-05,01:27:40 PM,Deposit,29051,312492,Shopping
4477,501070,2025-06-06,08:53:07 AM,Deposit,29297,50299,Shopping
1287,501489,2025-06-09,02:32:01 AM,Deposit,28552,259787,Shopping
2515,501333,2025-06-13,05:01:56 AM,Deposit,42589,153052,Shopping
2589,502738,2025-06-15,05:10:52 AM,Deposit,22324,256319,Shopping
1155,500307,2025-06-18,02:16:33 AM,Deposit,2645,288270,Shopping
7420,501832,2025-06-20,02:54:21 PM,Deposit,26689,228638,Shopping
4773,501114,2025-06-21,09:28:16 AM,Deposit,10271,58383,Shopping
5654,501525,2025-06-21,11:18:24 AM,Deposit,20593,256618,Shopping
546,501458,2025-06-24,01:04:36 AM,Deposit,8384,188315,Shopping
819,502425,2025-06-24,01:37:39 AM,Deposit,40642,350655,Shopping
8497,502451,2025-06-25,04:58:53 PM,Deposit,3533,45626,Shopping
6501,502735,2025-06-27,12:59:13 PM,Deposit,12556,334834,Shopping
10350,502405,2025-07-07,08:40:28 PM,Deposit,908,439690,Shopping
8919,502695,2025-07-08,05:46:58 PM,Deposit,27831,20286,Shopping
4507,501979,2025-07-11,08:56:54 AM,Deposit,9077,334323,Shopping
5610,502501,2025-07-11,11:13:45 AM,Deposit,29361,413318,Shopping
2932,500376,2025-07-14,05:51:27 AM,Deposit,28537,487008,Shopping
9226,501690,2025-07-16,06:29:04 PM,Deposit,28470,10862,Shopping
11331,502538,2025-07-19,10:35:17 PM,Deposit,38942,333840,Shopping
201,500045,2025-07-20,12:21:30 AM,Deposit,2346,314341,Shopping
5928,502096,2025-07-20,11:49:38 AM,Deposit,31045,324232,Shopping
6347,501970,2025-07-21,12:39:34 PM,Deposit,13772,5176,Shopping
5909,501045,2025-07-22,11:48:18 AM,Deposit,22009,176341,Shopping
8427,501790,2025-07-22,04:51:34 PM,Deposit,31275,218186,Shopping
10784,500514,2025-07-24,09:30:41 PM,Deposit,15737,493598,Shopping
11536,502424,2025-07-27,11:00:28 PM,Deposit,8010,479223,Shopping
7361,502013,2025-07-30,02:45:31 PM,Deposit,21623,481636,Shopping
7786,502715,2025-07-30,03:36:34 PM,Deposit,11004,459059,Shopping
8305,500429,2025-08-05,04:37:28 PM,Deposit,30134,65250,Shopping
335,500262,2025-08-07,12:37:18 AM,Deposit,34157,6496,Shopping
1204,502116,2025-08-07,02:23:58 AM,Deposit,24216,408203,Shopping
11808,501592,2025-08-07,11:38:06 PM,Deposit,22522,447119,Shopping
9610,501476,2025-08-08,07:13:38 PM,Deposit,35731,46744,Shopping
183,502708,2025-08-09,12:19:15 AM,Deposit,19079,322595,Shopping
8148,500813,2025-08-10,04:18:27 PM,Deposit,30930,306903,Shopping
10849,502000,2025-08-11,09:38:07 PM,Deposit,42655,23820,Shopping
5426,502999,2025-08-12,10:53:33 AM,Deposit,20068,123753,Shopping
10658,501591,2025-08-12,09:15:34 PM,Deposit,10255,232015,Shopping
8559,501858,2025-08-14,05:05:46 PM,Deposit,33691,306022,Shopping
259,501199,2025-08-16,12:27:44 AM,Deposit,32199,368696,Shopping
2982,501571,2025-08-17,05:57:20 AM,Deposit,33879,241559,Shopping
2156,502022,2025-08-19,04:16:49 AM,Deposit,24214,484510,Shopping
3492,501748,2025-08-21,07:00:23 AM,Deposit,18974,85382,Shopping
2000,501715,2025-08-25,03:58:35 AM,Deposit,41319,372940,Shopping
9630,501763,2025-08-27,07:15:32 PM,Deposit,23056,143120,Shopping
6639,500864,2025-08-31,01:16:17 PM,Deposit,49261,243824,Shopping
5554,502058,2025-09-02,11:07:36 AM,Deposit,4416,98487,Shopping
10716,501253,2025-09-02,09:22:56 PM,Deposit,19787,450245,Shopping
3206,500214,2025-09-07,06:25:36 AM,Deposit,10464,38200,Shopping
179,500020,2025-09-09,12:19:03 AM,Deposit,45167,3703,Shopping
8145,500750,2025-09-09,04:18:08 PM,Deposit,20076,194441,Shopping
490,501973,2025-09-11,12:56:53 AM,Deposit,26706,424525,Shopping
1523,502472,2025-09-15,03:03:33 AM,Deposit,30370,395227,Shopping
4209,501965,2025-09-16,08:20:15 AM,Deposit,24143,390831,Shopping
4431,500235,2025-09-19,08:47:40 AM,Deposit,23422,300216,Shopping
10785,501396,2025-09-23,09:30:48 PM,Deposit,31543,53406,Shopping
2532,500733,2025-09-26,05:05:03 AM,Deposit,29160,56072,Shopping
8002,502344,2025-09-27,04:02:37 PM,Deposit,29023,174165,Shopping
2003,501126,2025-09-28,03:58:55 AM,Deposit,44613,79602,Shopping
296,500589,2025-10-04,12:32:37 AM,Deposit,11166,286414,Shopping
5898,502599,2025-10-04,11:47:24 AM,Deposit,27645,145440,Shopping
5896,500521,2025-10-14,11:47:17 AM,Deposit,20372,447651,Shopping
7950,501552,2025-10-15,03:56:43 PM,Deposit,40721,343574,Shopping
6431,500573,2025-10-19,12:50:41 PM,Deposit,24738,353486,Shopping
2023,501629,2025-10-23,04:01:48 AM,Deposit,23998,313994,Shopping
11028,500025,2025-10-23,09:59:55 PM,Deposit,33267,105676,Shopping
445,501641,2025-10-24,12:50:47 AM,Deposit,21102,411144,Shopping
807,501415,2025-10-29,01:35:39 AM,Deposit,37961,423154,Shopping
5246,501986,2025-11-06,10:28:37 AM,Deposit,40177,449850,Shopping
11946,502481,2025-11-07,11:53:33 PM,Deposit,20653,117352,Shopping
4616,502849,2025-11-08,09:11:15 AM,Deposit,11913,349864,Shopping
11869,502028,2025-11-08,11:46:16 PM,Deposit,31903,171777,Shopping
2735,500562,2025-11-10,05:27:45 AM,Deposit,21287,412061,Shopping
4950,502691,2025-11-10,09:49:49 AM,Deposit,46466,12620,Shopping
11244,500827,2025-11-10,10:24:20 PM,Deposit,45833,158941,Shopping
9067,500189,2025-11-13,06:07:49 PM,Deposit,44504,485063,Shopping
11971,502023,2025-11-19,11:56:13 PM,Deposit,17945,70954,Shopping
5405,500063,2025-11-21,10:50:32 AM,Deposit,4705,469481,Shopping
11345,500516,2025-11-21,10:36:06 PM,Deposit,1075,269484,Shopping
4455,501783,2025-11-26,08:50:09 AM,Deposit,10393,127623,Shopping
6997,502799,2025-11-26,02:00:27 PM,Deposit,20251,35781,Shopping
11491,500237,2025-11-28,10:53:37 PM,Deposit,2739,494547,Shopping
7139,500802,2025-11-30,02:16:57 PM,Deposit,7718,106012,Shopping
9510,502365,2025-11-30,07:01:22 PM,Deposit,29445,318875,Shopping
3070,502109,2025-12-02,06:08:02 AM,Deposit,475,7970,Shopping
3783,500254,2025-12-04,07:32:51 AM,Deposit,47078,79626,Shopping
8198,502806,2025-12-07,04:23:30 PM,Deposit,10049,208791,Shopping
10638,500898,2025-12-07,09:13:17 PM,Deposit,35231,350689,Shopping
5204,500746,2025-12-08,10:23:22 AM,Deposit,1672,290432,Shopping
5709,502107,2025-12-12,11:25:27 AM,Deposit,23222,465093,Shopping
9658,500030,2025-12-15,07:17:58 PM,Deposit,9767,392889,Shopping
1646,500942,2025-12-17,03:18:16 AM,Deposit,16814,339777,Shopping
5632,501774,2025-12-19,11:16:25 AM,Deposit,35881,158972,Shopping
3833,500334,2025-12-22,07:37:30 AM,Deposit,28501,457661,Shopping
11173,500354,2025-12-22,10:14:55 PM,Deposit,1477,223963,Shopping
634,501251,2025-12-24,01:15:38 AM,Deposit,43116,55795,Shopping
6421,501142,2025-12-24,12:49:26 PM,Deposit,4667,491134,Shopping
3214,502962,2025-12-25,06:26:31 AM,Deposit,34975,189619,Shopping
8185,502066,2025-12-25,04:22:09 PM,Deposit,34557,338450,Shopping
9615,502446,2025-12-26,07:14:15 PM,Deposit,10088,391082,Shopping
967,501923,2025-12-29,01:54:44 AM,Deposit,47144,383345,Shopping
1908,501808,2024-01-02,03:50:15 AM,Deposit,6556,139050,Travel
997,501170,2024-01-04,01:58:00 AM,Deposit,33018,55849,Travel
8116,501503,2024-01-07,04:14:19 PM,Deposit,21180,286403,Travel
9146,501814,2024-01-08,06:19:30 PM,Deposit,16830,221069,Travel
6893,502440,2024-01-09,01:48:36 PM,Deposit,45063,447517,Travel
11774,501470,2024-01-09,11:32:11 PM,Deposit,9065,366955,Travel
2545,500775,2024-01-11,05:06:07 AM,Deposit,32672,418154,Travel
11565,502240,2024-01-13,11:03:28 PM,Deposit,3574,84719,Travel
3941,502084,2024-01-14,07:50:24 AM,Deposit,47086,167641,Travel
11143,500706,2024-01-19,10:11:23 PM,Deposit,6431,37711,Travel
8732,501539,2024-01-21,05:25:38 PM,Deposit,16302,128190,Travel
1140,500277,2024-01-23,02:15:01 AM,Deposit,4737,474070,Travel
8949,501822,2024-01-23,05:51:10 PM,Deposit,4561,252292,Travel
9773,502398,2024-01-25,07:30:57 PM,Deposit,13351,151573,Travel
2595,501227,2024-01-29,05:12:10 AM,Deposit,11691,122244,Travel
5129,500138,2024-02-02,10:11:49 AM,Deposit,37558,16692,Travel
9500,500632,2024-02-04,07:00:06 PM,Deposit,18311,329762,Travel
11972,500849,2024-02-07,11:56:14 PM,Deposit,31065,374261,Travel
1820,501932,2024-02-14,03:39:56 AM,Deposit,24566,85632,Travel
9991,501855,2024-02-16,07:56:50 PM,Deposit,31168,288173,Travel
7458,502935,2024-02-17,02:59:06 PM,Deposit,30002,103907,Travel
10164,501061,2024-02-18,08:17:06 PM,Deposit,41230,231980,Travel
10450,500444,2024-02-19,08:51:58 PM,Deposit,14427,2267,Travel
715,501389,2024-02-22,01:25:27 AM,Deposit,18680,473273,Travel
5078,500880,2024-02-24,10:05:01 AM,Deposit,1124,300759,Travel
5707,501229,2024-02-24,11:25:18 AM,Deposit,23130,38121,Travel
5642,502505,2024-02-26,11:17:22 AM,Deposit,18930,150134,Travel
6680,501563,2024-02-29,01:21:30 PM,Deposit,5739,478065,Travel
3458,500475,2024-03-02,06:55:50 AM,Deposit,21219,203678,Travel
10645,502585,2024-03-02,09:13:47 PM,Deposit,48959,266116,Travel
3895,501286,2024-03-03,07:44:07 AM,Deposit,24339,92345,Travel
8679,500203,2024-03-04,05:18:06 PM,Deposit,45370,231488,Travel
9786,501844,2024-03-04,07:32:58 PM,Deposit,47320,24300,Travel
11170,501674,2024-03-05,10:14:39 PM,Deposit,29515,331695,Travel
5817,500616,2024-03-08,11:38:36 AM,Deposit,7803,34051,Travel
11054,500761,2024-03-10,10:02:13 PM,Deposit,48044,306863,Travel
11996,502342,2024-03-10,11:59:22 PM,Deposit,19231,346627,Travel
1105,501485,2024-03-11,02:10:24 AM,Deposit,24180,200069,Travel
4481,502187,2024-03-11,08:53:24 AM,Deposit,49327,442697,Travel
1703,502758,2024-03-13,03:25:16 AM,Deposit,8758,326210,Travel
8960,501198,2024-03-13,05:53:02 PM,Deposit,8036,413488,Travel
2092,500959,2024-03-15,04:09:04 AM,Deposit,41558,289784,Travel
4965,501269,2024-03-15,09:51:28 AM,Deposit,40608,35213,Travel
1803,502868,2024-03-16,03:37:33 AM,Deposit,13190,81040,Travel
4066,502872,2024-03-16,08:04:52 AM,Deposit,25032,305707,Travel
11845,500479,2024-03-18,11:44:04 PM,Deposit,27528,411974,Travel
6310,501573,2024-03-20,12:34:51 PM,Deposit,16210,327708,Travel
2901,500960,2024-03-24,05:48:20 AM,Deposit,36016,349121,Travel
6861,502278,2024-03-25,01:43:57 PM,Deposit,14805,98993,Travel
3633,501984,2024-03-27,07:15:57 AM,Deposit,42674,57174,Travel
84,502806,2024-03-29,12:08:02 AM,Deposit,36248,289650,Travel
4107,502934,2024-03-29,08:08:36 AM,Deposit,22514,326246,Travel
10316,502310,2024-03-30,08:35:30 PM,Deposit,36820,122754,Travel
3127,500658,2024-04-03,06:15:48 AM,Deposit,20200,145594,Travel
4584,501871,2024-04-03,09:07:09 AM,Deposit,9646,417504,Travel
9308,500837,2024-04-04,06:38:35 PM,Deposit,35610,232396,Travel
3347,501662,2024-04-07,06:42:18 AM,Deposit,28395,153562,Travel
9644,502834,2024-04-08,07:16:40 PM,Deposit,4692,489027,Travel
1462,501474,2024-04-09,02:55:47 AM,Deposit,33066,98307,Travel
10175,500500,2024-04-09,08:18:51 PM,Deposit,12049,411804,Travel
3818,501220,2024-04-10,07:36:13 AM,Deposit,48807,71255,Travel
4497,502076,2024-04-10,08:55:48 AM,Deposit,23142,297820,Travel
2232,500739,2024-04-12,04:26:43 AM,Deposit,35142,319810,Travel
9335,501266,2024-04-15,06:41:00 PM,Deposit,49677,322134,Travel
8420,501323,2024-04-17,04:50:18 PM,Deposit,13535,70657,Travel
9452,501652,2024-04-22,06:55:31 PM,Deposit,13499,413019,Travel
6002,500148,2024-04-24,11:57:50 AM,Deposit,18026,271228,Travel
6526,500468,2024-05-01,01:02:44 PM,Deposit,49832,388501,Travel
1976,502582,2024-05-02,03:56:28 AM,Deposit,16476,58765,Travel
10502,502807,2024-05-04,08:57:54 PM,Deposit,33348,49247,Travel
1236,500291,2024-05-10,02:27:50 AM,Deposit,46997,56719,Travel
5440,502598,2024-05-12,10:55:21 AM,Deposit,18825,116283,Travel
11108,502796,2024-05-17,10:07:35 PM,Deposit,26635,157652,Travel
388,502452,2024-05-19,12:43:06 AM,Deposit,42553,150276,Travel
9603,500682,2024-05-21,07:12:36 PM,Deposit,10655,153603,Travel
4344,500719,2024-05-25,08:36:14 AM,Deposit,19904,312938,Travel
4779,500172,2024-05-29,09:28:38 AM,Deposit,7648,105928,Travel
5590,500938,2024-05-29,11:11:34 AM,Deposit,773,69758,Travel
6484,502987,2024-05-29,12:56:51 PM,Deposit,41010,237025,Travel
401,501132,2024-05-30,12:45:14 AM,Deposit,10615,206957,Travel
1022,500475,2024-06-01,02:00:55 AM,Deposit,49819,405583,Travel
5487,502343,2024-06-01,11:01:04 AM,Deposit,22074,2271,Travel
9855,501686,2024-06-03,07:40:38 PM,Deposit,15895,470891,Travel
783,501455,2024-06-04,01:32:56 AM,Deposit,45969,269937,Travel
2091,501120,2024-06-04,04:09:00 AM,Deposit,17379,331745,Travel
10504,500247,2024-06-06,08:58:07 PM,Deposit,15346,331599,Travel
2811,501661,2024-06-09,05:38:19 AM,Deposit,37994,281204,Travel
6782,500704,2024-06-10,01:32:36 PM,Deposit,46136,454481,Travel
381,502498,2024-06-12,12:42:19 AM,Deposit,32668,454220,Travel
400,500095,2024-06-12,12:45:07 AM,Deposit,35704,396049,Travel
5979,501243,2024-06-12,11:55:31 AM,Deposit,15713,250754,Travel
8139,500892,2024-06-16,04:17:03 PM,Deposit,3847,303954,Travel
7283,502535,2024-06-17,02:36:13 PM,Deposit,27281,338506,Travel
10748,502067,2024-06-18,09:27:02 PM,Deposit,34207,375007,Travel
4859,502787,2024-06-19,09:37:58 AM,Deposit,37826,369319,Travel
3688,501974,2024-06-26,07:22:10 AM,Deposit,29494,436192,Travel
4662,502199,2024-06-29,09:15:27 AM,Deposit,152,156721,Travel
3599,502362,2024-07-02,07:12:37 AM,Deposit,10165,343386,Travel
9887,502828,2024-07-04,07:43:54 PM,Deposit,7749,258464,Travel
1136,500618,2024-07-06,02:14:18 AM,Deposit,10638,88350,Travel
2330,500882,2024-07-06,04:38:08 AM,Deposit,12389,141810,Travel
6374,500568,2024-07-06,12:42:19 PM,Deposit,48806,391408,Travel
9087,502236,2024-07-07,06:11:20 PM,Deposit,42558,337579,Travel
10174,502372,2024-07-08,08:18:46 PM,Deposit,47139,350718,Travel
2902,502897,2024-07-11,05:48:24 AM,Deposit,14664,164092,Travel
8515,502559,2024-07-11,05:00:19 PM,Deposit,44782,283948,Travel
3246,502673,2024-07-12,06:30:11 AM,Deposit,22496,33609,Travel
5788,501708,2024-07-13,11:35:02 AM,Deposit,5000,145040,Travel
3012,501418,2024-07-14,06:00:37 AM,Deposit,23875,383114,Travel
4610,500680,2024-07-15,09:10:48 AM,Deposit,15481,161965,Travel
1277,500711,2024-07-18,02:31:16 AM,Deposit,34058,52960,Travel
1828,500089,2024-07-28,03:40:42 AM,Deposit,33102,430362,Travel
2813,500325,2024-07-29,05:38:29 AM,Deposit,33596,453114,Travel
11452,501719,2024-08-01,10:49:51 PM,Deposit,46327,437452,Travel
334,502244,2024-08-03,12:37:14 AM,Deposit,12622,285922,Travel
617,502182,2024-08-03,01:13:51 AM,Deposit,45982,90910,Travel
3303,501582,2024-08-04,06:37:04 AM,Deposit,27911,497746,Travel
2854,500753,2024-08-05,05:43:17 AM,Deposit,44071,469010,Travel
805,502190,2024-08-06,01:35:34 AM,Deposit,16412,189435,Travel
924,501445,2024-08-07,01:49:13 AM,Deposit,8927,139759,Travel
5309,502533,2024-08-07,10:36:41 AM,Deposit,33191,317753,Travel
4046,501172,2024-08-10,08:02:42 AM,Deposit,23946,465312,Travel
4137,500476,2024-08-10,08:12:17 AM,Deposit,48751,207971,Travel
10801,500159,2024-08-11,09:32:21 PM,Deposit,9233,426271,Travel
5341,500744,2024-08-12,10:40:41 AM,Deposit,7219,324700,Travel
2520,502048,2024-08-14,05:02:54 AM,Deposit,8181,148915,Travel
1020,502781,2024-08-15,02:00:46 AM,Deposit,21498,261131,Travel
11086,500912,2024-08-17,10:05:27 PM,Deposit,34430,140940,Travel
4847,500918,2024-08-18,09:36:36 AM,Deposit,47326,41411,Travel
507,501691,2024-08-23,12:58:45 AM,Deposit,34335,59792,Travel
10757,500826,2024-08-23,09:27:40 PM,Deposit,11886,53632,Travel
5098,500081,2024-08-24,10:07:05 AM,Deposit,21972,464744,Travel
545,501371,2024-08-26,01:04:13 AM,Deposit,30705,144380,Travel
5825,500401,2024-08-26,11:39:56 AM,Deposit,8303,29491,Travel
1854,501217,2024-08-27,03:43:22 AM,Deposit,25027,121174,Travel
5215,502222,2024-09-01,10:25:02 AM,Deposit,13065,242436,Travel
5067,501859,2024-09-03,10:04:11 AM,Deposit,33872,289049,Travel
11127,500766,2024-09-04,10:09:40 PM,Deposit,5347,48245,Travel
1752,500991,2024-09-05,03:31:10 AM,Deposit,38010,294258,Travel
4317,501786,2024-09-05,08:33:20 AM,Deposit,9383,310477,Travel
4919,502369,2024-09-05,09:45:56 AM,Deposit,42839,210985,Travel
10104,502906,2024-09-07,08:08:58 PM,Deposit,13869,71788,Travel
9358,501839,2024-09-10,06:44:28 PM,Deposit,29028,161133,Travel
3056,500637,2024-09-14,06:06:46 AM,Deposit,20572,148734,Travel
10850,500090,2024-09-14,09:38:27 PM,Deposit,32815,455218,Travel
3411,500196,2024-09-15,06:50:44 AM,Deposit,33145,248595,Travel
10411,500307,2024-09-16,08:46:37 PM,Deposit,28806,183017,Travel
6785,500985,2024-09-17,01:33:07 PM,Deposit,17489,353350,Travel
7176,500413,2024-09-17,02:22:20 PM,Deposit,20236,302729,Travel
4930,501463,2024-09-20,09:47:18 AM,Deposit,42750,130541,Travel
6319,501613,2024-09-21,12:36:09 PM,Deposit,9077,201780,Travel
6282,500700,2024-09-22,12:30:15 PM,Deposit,37405,242488,Travel
9558,501314,2024-09-22,07:07:52 PM,Deposit,26250,243166,Travel
345,501593,2024-09-23,12:38:31 AM,Deposit,31037,278286,Travel
2652,500291,2024-09-24,05:18:47 AM,Deposit,6874,118684,Travel
4005,501300,2024-09-25,07:57:36 AM,Deposit,18589,414784,Travel
11155,501286,2024-09-25,10:12:34 PM,Deposit,20562,81516,Travel
1348,502906,2024-09-28,02:41:15 AM,Deposit,39492,118165,Travel
11895,502262,2024-09-30,11:49:11 PM,Deposit,16156,235864,Travel
616,500163,2024-10-01,01:13:38 AM,Deposit,21816,155708,Travel
8105,502367,2024-10-01,04:13:11 PM,Deposit,39476,214568,Travel
8318,501365,2024-10-01,04:39:00 PM,Deposit,33371,426233,Travel
5059,502094,2024-10-05,10:03:18 AM,Deposit,2340,260351,Travel
5003,501848,2024-10-06,09:55:27 AM,Deposit,49227,51146,Travel
2699,501581,2024-10-08,05:24:07 AM,Deposit,32032,377671,Travel
6399,502900,2024-10-12,12:46:02 PM,Deposit,29283,430580,Travel
6248,502470,2024-10-13,12:25:11 PM,Deposit,49156,304988,Travel
3142,501650,2024-10-14,06:17:22 AM,Deposit,9162,276696,Travel
11111,501407,2024-10-15,10:08:10 PM,Deposit,37706,234191,Travel
11306,502548,2024-10-15,10:32:12 PM,Deposit,46785,191639,Travel
1736,501497,2024-10-17,03:29:24 AM,Deposit,17086,351353,Travel
7784,502531,2024-10-18,03:36:25 PM,Deposit,32288,221253,Travel
9066,502659,2024-10-19,06:07:47 PM,Deposit,30384,76946,Travel
8329,500943,2024-10-25,04:40:24 PM,Deposit,19520,476793,Travel
365,502413,2024-10-27,12:40:42 AM,Deposit,28234,83671,Travel
5085,502094,2024-10-29,10:05:52 AM,Deposit,2253,275952,Travel
8344,500466,2024-10-29,04:41:50 PM,Deposit,10744,212968,Travel
7257,501964,2024-10-31,02:32:36 PM,Deposit,32532,249842,Travel
5127,501900,2024-11-01,10:11:39 AM,Deposit,46146,10350,Travel
5172,500564,2024-11-01,10:19:10 AM,Deposit,43583,54554,Travel
3670,502389,2024-11-05,07:20:37 AM,Deposit,46699,221123,Travel
10182,501693,2024-11-05,08:19:40 PM,Deposit,21357,436319,Travel
10521,502632,2024-11-09,09:00:16 PM,Deposit,28256,371514,Travel
4951,502994,2024-11-11,09:49:54 AM,Deposit,38815,251391,Travel
9140,502999,2024-11-15,06:18:07 PM,Deposit,44535,125436,Travel
3904,502877,2024-11-16,07:45:36 AM,Deposit,9317,172364,Travel
11843,501089,2024-11-18,11:43:33 PM,Deposit,15457,81412,Travel
211,500304,2024-11-20,12:22:44 AM,Deposit,43453,292857,Travel
3243,502482,2024-11-21,06:29:48 AM,Deposit,46238,496150,Travel
5620,500161,2024-11-28,11:15:08 AM,Deposit,1422,428321,Travel
8391,502306,2024-12-01,04:47:11 PM,Deposit,5503,324025,Travel
